profile_id,upper_depth,lower_depth,tceq_value_avg,clay_value_avg,elcosp_value_avg,orgc_value_avg,phaq_value_avg,sand_value_avg,silt_value_avg,latitude,longitude
217482,0,25,,35.0,0.300000012,12.0,8.30000019,37.0,28.0,25.35938264,-101.39399961
217482,25,37,290.0,38.0,0.10000000099999999,7.0,8.60000038,40.0,22.0,25.35938264,-101.39399961
217482,37,65,320.0,34.0,0.10000000099999999,5.0,8.60000038,54.0,12.0,25.35938264,-101.39399961
217513,60,125,788.0,,0.300000012,2.0,8.5,,,25.82106974,-100.3516012
217513,0,26,235.0,20.0,0.200000003,2.0,8.5,50.0,30.0,25.82106974,-100.3516012
217513,26,60,290.0,24.0,0.10000000099999999,8.0,8.60000038,48.0,28.0,25.82106974,-100.3516012
217522,0,20,,,0.200000003,80.0,7.900000099999999,,,25.20369316,-101.37646098
217522,20,35,,44.0,0.200000003,52.0,8.10000038,28.0,28.0,25.20369316,-101.37646098
217523,0,30,,,0.800000012,77.0,7.80000019,,,25.13499333,-100.33767125
217623,84,106,,,4.69999981,2.0,8.10000038,,,24.12849306,-98.46140028
217623,32,51,,,3.5999999,5.0,8.0,,,24.12849306,-98.46140028
217623,51,84,,,4.5,3.0,8.10000038,,,24.12849306,-98.46140028
217623,106,130,,,4.5,1.0,8.10000038,,,24.12849306,-98.46140028
217623,0,12,,46.0,0.5,22.0,8.19999981,36.0,18.0,24.12849306,-98.46140028
217623,12,32,,50.0,0.699999988,11.0,8.39999962,36.0,14.0,24.12849306,-98.46140028
217563,39,54,775.0,,0.10000000099999999,19.0,8.60000038,,,24.5494172,-100.07798074
217563,71,100,752.0,,0.10000000099999999,11.0,8.69999981,,,24.5494172,-100.07798074
217563,19,39,,32.0,0.10000000099999999,26.0,8.5,34.0,34.0,24.5494172,-100.07798074
217563,54,71,713.0,38.0,0.10000000099999999,15.0,8.60000038,34.0,28.0,24.5494172,-100.07798074
217563,0,19,,40.0,0.8999999759999999,58.0,7.599999900000001,18.0,42.0,24.5494172,-100.07798074
217564,32,70,622.0,,1.39999998,16.0,8.10000038,,,24.70486654,-100.25648898
217564,100,125,558.0,,1.39999998,7.0,8.19999981,,,24.70486654,-100.25648898
217564,14,32,,26.0,0.10000000099999999,20.0,8.10000038,36.0,38.0,24.70486654,-100.25648898
217564,0,14,,18.0,1.39999998,26.0,8.0,40.0,42.0,24.70486654,-100.25648898
217564,70,100,377.0,14.0,1.39999998,4.0,8.19999981,30.0,56.0,24.70486654,-100.25648898
217566,48,70,884.0,,1.89999998,7.0,8.69999981,,,24.85097848,-100.71473144
217566,70,93,984.0,,1.5,4.0,9.0,,,24.85097848,-100.71473144
217566,0,17,,32.0,0.10000000099999999,16.0,8.69999981,67.0,1.0,24.85097848,-100.71473144
217566,17,48,,28.0,0.200000003,9.0,8.69999981,42.0,30.0,24.85097848,-100.71473144
217574,47,68,504.0,,0.10000000099999999,6.0,8.89999962,,,24.57219481,-100.68314487
217574,91,125,570.0,,0.200000003,13.0,8.60000038,,,24.57219481,-100.68314487
217574,0,18,,38.0,0.400000006,39.0,8.30000019,22.0,40.0,24.57219481,-100.68314487
217574,68,91,496.0,36.0,0.10000000099999999,6.0,8.80000019,46.0,18.0,24.57219481,-100.68314487
217574,18,47,,38.0,1.0,4.0,8.80000019,16.0,46.0,24.57219481,-100.68314487
217575,52,95,656.0,,0.600000024,5.0,8.30000019,,,24.8313397,-100.96364925
217575,17,36,,,0.200000003,17.0,8.60000038,,,24.8313397,-100.96364925
217575,36,52,577.0,,0.300000012,11.0,8.39999962,,,24.8313397,-100.96364925
217575,95,125,628.0,,0.800000012,1.0,8.89999962,,,24.8313397,-100.96364925
217575,0,17,,52.0,0.200000003,27.0,8.5,16.0,32.0,24.8313397,-100.96364925
217577,101,125,646.0,,2.9000001,2.0,8.60000038,,,24.65402407,-100.90129548
217577,75,101,772.0,,1.5,2.0,9.30000019,,,24.65402407,-100.90129548
217577,50,75,781.0,,1.89999998,5.0,8.89999962,,,24.65402407,-100.90129548
217577,20,50,,41.0,1.10000002,10.0,9.19999981,31.0,28.0,24.65402407,-100.90129548
217577,0,20,,34.0,0.200000003,13.0,8.69999981,34.0,32.0,24.65402407,-100.90129548
217583,34,55,539.0,,1.89999998,9.0,8.10000038,,,24.27096971,-100.1661906
217583,88,125,474.0,15.0,4.4000001,2.0,8.30000019,58.0,27.0,24.27096971,-100.1661906
217583,55,88,442.0,4.0,3.9000001,4.0,8.0,66.0,30.0,24.27096971,-100.1661906
217583,18,34,,35.0,1.20000005,15.0,8.19999981,31.0,34.0,24.27096971,-100.1661906
217583,0,18,,37.0,0.200000003,17.0,8.80000019,23.0,40.0,24.27096971,-100.1661906
217584,83,106,781.0,,1.60000002,6.0,8.10000038,,,24.18830675,-100.09904175
217584,106,126,725.0,,1.10000002,5.0,8.0,,,24.18830675,-100.09904175
217584,27,58,349.0,10.0,3.20000005,7.0,8.69999981,78.0,12.0,24.18830675,-100.09904175
217584,16,27,279.0,10.0,2.5,9.0,8.30000019,78.0,12.0,24.18830675,-100.09904175
217584,0,16,,16.0,2.0,19.0,8.19999981,60.0,24.0,24.18830675,-100.09904175
217584,58,83,400.0,10.0,3.0999999,4.0,8.30000019,78.0,12.0,24.18830675,-100.09904175
217592,59,84,665.0,,9.19999981,4.0,9.69999981,,,24.63313496,-101.23837471
217592,84,999,409.0,19.0,0.10000000099999999,6.0,8.89999962,59.0,22.0,24.63313496,-101.23837471
217592,0,16,,13.0,2.0999999,5.0,8.39999962,30.0,57.0,24.63313496,-101.23837471
217592,16,59,442.0,12.0,4.19999981,4.0,9.10000038,65.0,23.0,24.63313496,-101.23837471
217597,52,96,553.0,,1.79999995,6.0,8.10000038,,,24.3059199,-101.41807929
217597,0,17,,25.0,0.10000000099999999,11.0,8.5,46.0,29.0,24.3059199,-101.41807929
217597,17,52,595.0,18.0,0.200000003,9.0,8.89999962,68.0,14.0,24.3059199,-101.41807929
217601,45,75,707.0,,0.10000000099999999,7.0,8.80000019,,,24.11188429,-101.72940541
217601,0,21,,35.0,1.5,13.0,8.10000038,38.0,27.0,24.11188429,-101.72940541
217601,21,45,702.0,28.0,0.10000000099999999,9.0,8.89999962,62.0,10.0,24.11188429,-101.72940541
217628,38,61,540.0,,0.300000012,6.0,8.30000019,,,24.12662857,-99.09389003
217628,61,81,636.0,,0.200000003,5.0,8.39999962,,,24.12662857,-99.09389003
217628,81,104,642.0,,0.200000003,3.0,8.5,,,24.12662857,-99.09389003
217628,104,125,558.0,,0.5,3.0,8.30000019,,,24.12662857,-99.09389003
217628,0,13,468.0,36.0,0.200000003,17.0,8.39999962,36.0,28.0,24.12662857,-99.09389003
217628,13,38,480.0,26.0,0.200000003,13.0,8.5,62.0,12.0,24.12662857,-99.09389003
217633,102,127,408.0,,0.200000003,4.0,8.39999962,,,24.86560386,-99.52090228
217633,53,84,408.0,,0.10000000099999999,9.0,8.60000038,,,24.86560386,-99.52090228
217633,84,102,432.0,,0.200000003,7.0,8.5,,,24.86560386,-99.52090228
217633,27,53,360.0,38.0,0.200000003,13.0,8.5,48.0,14.0,24.86560386,-99.52090228
217633,8,27,336.0,38.0,0.200000003,21.0,8.30000019,48.0,14.0,24.86560386,-99.52090228
217633,0,8,264.0,36.0,0.200000003,25.0,8.19999981,46.0,18.0,24.86560386,-99.52090228
217677,30,35,0.0,,0.0,0.0,6.80000019,,,30.89016478,-115.79987414
217677,35,125,,14.0,0.200000003,1.0,7.5,80.0,6.0,30.89016478,-115.79987414
217677,0,16,0.0,4.0,0.0,3.0,6.69999981,90.0,6.0,30.89016478,-115.79987414
217677,16,30,0.0,4.0,0.0,1.0,6.69999981,90.0,6.0,30.89016478,-115.79987414
217777,20,48,,,0.300000012,7.0,8.10000038,,,30.95108942,-107.90624929
217777,71,88,,,0.600000024,5.0,8.19999981,,,30.95108942,-107.90624929
217777,48,71,,34.0,0.5,6.0,8.19999981,40.0,26.0,30.95108942,-107.90624929
217777,110,125,,31.0,1.10000002,4.0,8.0,49.0,20.0,30.95108942,-107.90624929
217777,88,110,,31.0,0.699999988,4.0,8.19999981,49.0,20.0,30.95108942,-107.90624929
217777,10,20,,38.0,0.400000006,8.0,8.30000019,36.0,26.0,30.95108942,-107.90624929
217777,0,10,,22.0,0.10000000099999999,8.0,8.69999981,38.0,40.0,30.95108942,-107.90624929
217778,28,44,,,1.0,2.0,8.89999962,,,31.10102928,-108.3421186
217778,44,57,,,0.10000000099999999,2.0,8.89999962,,,31.10102928,-108.3421186
217778,77,92,,2.0,0.10000000099999999,0.0,9.10000038,88.0,10.0,31.10102928,-108.3421186
217778,108,125,,6.0,0.10000000099999999,0.0,9.19999981,90.0,4.0,31.10102928,-108.3421186
217778,92,108,,4.0,0.10000000099999999,0.0,9.19999981,70.0,26.0,31.10102928,-108.3421186
217778,0,13,,10.0,1.0,0.0,9.0,86.0,4.0,31.10102928,-108.3421186
217778,13,28,,5.0,1.0,2.0,9.0,90.0,5.0,31.10102928,-108.3421186
217778,57,77,,9.0,0.10000000099999999,1.0,9.0,85.0,6.0,31.10102928,-108.3421186
217784,11,36,,,0.10000000099999999,6.0,8.80000019,,,31.21157071,-109.42461225
217784,0,11,,9.0,0.10000000099999999,6.0,8.89999962,87.0,4.0,31.21157071,-109.42461225
217800,15,35,,,0.0,1.0,7.69999981,,,30.63718034,-112.2702933
217800,0,15,,18.0,0.400000006,0.0,8.10000038,44.0,38.0,30.63718034,-112.2702933
217805,26,40,,,1.0,1.0,8.89999962,,,30.24377962,-112.59298164
217805,0,10,,14.0,0.10000000099999999,2.0,8.30000019,70.0,16.0,30.24377962,-112.59298164
217805,10,26,,15.0,0.300000012,1.0,9.39999962,70.0,15.0,30.24377962,-112.59298164
217819,20,55,,,0.0,13.0,7.599999900000001,,,30.65893754,-111.894979
217819,90,125,,14.0,0.800000012,3.0,8.80000019,56.0,30.0,30.65893754,-111.894979
217819,55,90,,14.0,2.9000001,3.0,8.0,59.0,27.0,30.65893754,-111.894979
217819,0,20,,40.0,1.39999998,10.0,8.39999962,12.0,48.0,30.65893754,-111.894979
217828,82,100,12.0,,0.10000000099999999,1.0,8.60000038,,,30.55566713,-110.8245401
217828,100,125,15.0,0.0,0.10000000099999999,1.0,8.5,92.0,8.0,30.55566713,-110.8245401
217828,52,82,16.0,2.0,0.200000003,1.0,8.10000038,96.0,2.0,30.55566713,-110.8245401
217828,0,18,35.0,10.0,0.200000003,7.0,8.10000038,72.0,18.0,30.55566713,-110.8245401
217828,38,52,15.0,5.0,0.10000000099999999,2.0,8.5,93.0,2.0,30.55566713,-110.8245401
217828,18,38,35.0,22.0,0.200000003,5.0,8.30000019,66.0,12.0,30.55566713,-110.8245401
217836,100,125,45.0,,4.5999999,1.0,8.39999962,,,30.53233106,-111.60665196
217836,71,100,38.0,,4.5999999,0.0,8.30000019,,,30.53233106,-111.60665196
217836,40,71,54.0,,4.19999981,1.0,7.30000019,,,30.53233106,-111.60665196
217836,22,40,86.0,21.0,5.0,3.0,7.5,52.0,27.0,30.53233106,-111.60665196
217836,0,22,67.0,19.0,1.0,3.0,8.19999981,68.0,13.0,30.53233106,-111.60665196
217842,0,20,48.0,,0.10000000099999999,6.0,8.0,,,29.98868132,-111.19860675
217842,40,71,11.0,13.0,0.10000000099999999,4.0,8.0,71.0,16.0,29.98868132,-111.19860675
217842,20,40,63.0,15.0,0.200000003,17.0,7.900000099999999,60.0,25.0,29.98868132,-111.19860675
217842,71,100,121.0,25.0,1.20000005,3.0,8.10000038,54.0,21.0,29.98868132,-111.19860675
217842,100,125,143.0,19.0,1.20000005,2.0,8.10000038,56.0,25.0,29.98868132,-111.19860675
217864,85,115,,,0.0,0.0,7.19999981,,,30.65575195,-109.81350733
217864,30,60,0.0,7.0,0.0,1.0,6.900000099999999,86.0,7.0,30.65575195,-109.81350733
217864,115,125,,3.0,0.200000003,0.0,7.30000019,95.0,2.0,30.65575195,-109.81350733
217864,0,30,0.0,5.0,0.10000000099999999,3.0,6.69999981,90.0,5.0,30.65575195,-109.81350733
217864,60,85,0.0,0.0,0.0,1.0,7.0,100.0,0.0,30.65575195,-109.81350733
215542,0,22,0.0,,0.300000012,68.0,6.900000099999999,,,18.25526498,-98.88866392
215549,0,23,,,0.699999988,80.0,7.599999900000001,,,18.41528126,-99.68032367
215550,0,24,,,0.5,107.0,7.599999900000001,,,18.26824242,-99.73225197
215551,0,10,,,0.600000024,78.0,7.19999981,,,18.27923116,-99.23534769
215553,0,12,0.0,,0.200000003,64.0,5.5,,,18.97141252,-99.89666487
215553,65,85,0.0,28.0,0.5,21.0,6.599999900000001,44.0,28.0,18.97141252,-99.89666487
215553,105,125,0.0,32.0,0.600000024,6.0,6.80000019,52.0,16.0,18.97141252,-99.89666487
215553,12,43,0.0,12.0,0.0,30.0,5.9000001,74.0,14.0,18.97141252,-99.89666487
215553,43,65,,18.0,0.800000012,29.0,7.099999900000001,66.0,16.0,18.97141252,-99.89666487
215553,85,105,0.0,10.0,0.600000024,8.0,5.80000019,80.0,10.0,18.97141252,-99.89666487
215558,0,12,0.0,,0.5,64.0,6.599999900000001,,,18.8134779,-99.54536508
215560,0,22,0.0,,0.300000012,125.0,4.69999981,,,18.90369757,-99.33085913
217982,90,125,41.0,,0.0,2.0,8.39999962,,,28.70515814,-111.54382876
217982,0,20,45.0,,0.0,12.0,8.19999981,,,28.70515814,-111.54382876
217982,20,40,36.0,42.0,0.0,12.0,8.10000038,8.0,50.0,28.70515814,-111.54382876
217982,55,90,32.0,60.0,3.4000001,5.0,8.69999981,4.0,36.0,28.70515814,-111.54382876
217982,40,55,50.0,42.0,0.0,3.0,8.39999962,8.0,50.0,28.70515814,-111.54382876
218149,100,125,,,3.20000005,0.0,8.69999981,,,29.27212914,-104.974391
218149,77,100,,,3.5999999,0.0,8.69999981,,,29.27212914,-104.974391
218149,5,29,238.0,8.0,1.20000005,3.0,10.0,88.0,4.0,29.27212914,-104.974391
218149,29,46,190.0,9.0,1.39999998,0.0,10.0,86.0,5.0,29.27212914,-104.974391
218149,46,77,190.0,10.0,2.0999999,0.0,10.0,88.0,2.0,29.27212914,-104.974391
218149,0,5,167.0,4.0,0.10000000099999999,4.0,9.5,88.0,8.0,29.27212914,-104.974391
218151,25,38,95.0,,1.5,2.0,8.0,,,29.10130442,-105.0392289
218151,0,8,143.0,18.0,0.300000012,9.0,7.900000099999999,62.0,20.0,29.10130442,-105.0392289
218151,38,82,95.0,5.0,2.0999999,0.0,8.10000038,73.0,22.0,29.10130442,-105.0392289
218151,8,25,190.0,32.0,1.5,7.0,8.10000038,54.0,14.0,29.10130442,-105.0392289
218171,29,52,,,0.200000003,27.0,8.10000038,,,29.23861834,-102.2195928
218171,0,15,,26.0,0.200000003,36.0,8.10000038,34.0,40.0,29.23861834,-102.2195928
218171,15,29,,46.0,0.10000000099999999,27.0,8.10000038,32.0,22.0,29.23861834,-102.2195928
218201,93,115,233.0,,0.10000000099999999,1.0,8.30000019,,,28.79987459,-104.65165422
218201,64,93,93.0,20.0,0.10000000099999999,2.0,8.19999981,76.0,4.0,28.79987459,-104.65165422
218201,39,64,73.0,16.0,0.10000000099999999,3.0,8.10000038,80.0,4.0,28.79987459,-104.65165422
218201,23,39,,16.0,0.200000003,3.0,8.10000038,80.0,4.0,28.79987459,-104.65165422
218201,0,8,,8.0,0.10000000099999999,1.0,8.10000038,90.0,2.0,28.79987459,-104.65165422
218201,8,23,,16.0,0.200000003,3.0,8.0,82.0,2.0,28.79987459,-104.65165422
218207,85,117,230.0,,0.5,4.0,8.39999962,,,27.97908654,-104.57217799
218207,49,85,233.0,,0.300000012,2.0,8.39999962,,,27.97908654,-104.57217799
218207,7,23,,38.0,0.200000003,3.0,8.39999962,50.0,12.0,27.97908654,-104.57217799
218207,23,49,233.0,40.0,0.300000012,3.0,8.39999962,46.0,14.0,27.97908654,-104.57217799
218207,0,7,,22.0,0.10000000099999999,3.0,8.30000019,70.0,8.0,27.97908654,-104.57217799
218210,42,62,,,0.10000000099999999,1.0,8.39999962,,,28.02289698,-104.06439925
218210,93,120,,,0.10000000099999999,1.0,8.39999962,,,28.02289698,-104.06439925
218210,62,93,,,0.10000000099999999,1.0,8.30000019,,,28.02289698,-104.06439925
218210,0,21,,12.0,0.10000000099999999,2.0,8.10000038,82.0,6.0,28.02289698,-104.06439925
218210,21,42,,12.0,0.10000000099999999,1.0,8.30000019,78.0,10.0,28.02289698,-104.06439925
218212,48,84,,,0.10000000099999999,0.0,8.5,,,28.7164198,-105.6727576
218212,0,6,,6.0,0.10000000099999999,2.0,8.30000019,74.0,20.0,28.7164198,-105.6727576
218212,22,31,,2.0,0.10000000099999999,0.0,8.39999962,98.0,0.0,28.7164198,-105.6727576
218212,110,130,,2.0,0.10000000099999999,0.0,8.5,94.0,4.0,28.7164198,-105.6727576
218212,84,110,,4.0,0.10000000099999999,0.0,8.39999962,96.0,0.0,28.7164198,-105.6727576
218212,31,48,,4.0,0.10000000099999999,1.0,8.39999962,90.0,6.0,28.7164198,-105.6727576
218212,6,22,,8.0,0.10000000099999999,0.0,8.39999962,92.0,0.0,28.7164198,-105.6727576
218213,48,71,473.0,,0.200000003,2.0,8.39999962,,,28.90797782,-105.8711637
218213,71,89,455.0,,0.200000003,2.0,8.5,,,28.90797782,-105.8711637
218213,89,123,493.0,,0.400000006,1.0,9.39999962,,,28.90797782,-105.8711637
218213,0,12,,14.0,0.5,14.0,8.0,70.0,16.0,28.90797782,-105.8711637
218213,12,48,,12.0,0.200000003,4.0,8.5,76.0,12.0,28.90797782,-105.8711637
218216,32,48,273.0,,0.0,2.0,10.1999998,,,28.51505079,-105.53513519
218216,106,138,140.0,,2.5999999,0.0,10.3000002,,,28.51505079,-105.53513519
218216,73,106,248.0,,3.5999999,0.0,10.3000002,,,28.51505079,-105.53513519
218216,48,73,243.0,,0.0,1.0,10.3000002,,,28.51505079,-105.53513519
218216,21,32,245.0,16.0,0.0,2.0,9.69999981,60.0,24.0,28.51505079,-105.53513519
218216,0,8,,22.0,2.4000001,5.0,9.0,56.0,22.0,28.51505079,-105.53513519
218216,8,21,240.0,22.0,0.0,5.0,9.0,54.0,24.0,28.51505079,-105.53513519
218222,79,119,285.0,,0.200000003,2.0,8.10000038,,,27.96717399,-105.45572805
218222,41,79,195.0,,0.300000012,4.0,8.0,,,27.96717399,-105.45572805
218222,0,12,,12.0,0.10000000099999999,4.0,8.30000019,82.0,6.0,27.96717399,-105.45572805
218222,12,41,,6.0,0.200000003,5.0,8.10000038,78.0,16.0,27.96717399,-105.45572805
218225,59,77,185.0,,0.8999999759999999,2.0,8.10000038,,,28.163503,-105.42288415
218225,93,125,,,1.20000005,0.0,9.10000038,,,28.163503,-105.42288415
218225,77,93,238.0,,1.0,1.0,8.60000038,,,28.163503,-105.42288415
218225,0,30,,20.0,0.400000006,12.0,8.19999981,64.0,16.0,28.163503,-105.42288415
218225,30,59,,24.0,0.400000006,7.0,8.39999962,60.0,16.0,28.163503,-105.42288415
218233,73,107,248.0,,6.30000019,0.0,8.10000038,,,28.45859966,-103.22350053
218233,0,17,,17.0,0.200000003,5.0,8.60000038,72.0,11.0,28.45859966,-103.22350053
218233,107,125,140.0,13.0,3.20000005,0.0,8.5,80.0,7.0,28.45859966,-103.22350053
218233,17,46,425.0,20.0,1.79999995,2.0,8.5,70.0,10.0,28.45859966,-103.22350053
218233,46,73,375.0,16.0,4.80000019,0.0,7.900000099999999,30.0,54.0,28.45859966,-103.22350053
218286,72,107,523.0,,0.200000003,6.0,8.30000019,,,28.14052835,-100.66684512
218286,107,130,,32.0,0.300000012,29.0,7.900000099999999,33.0,35.0,28.14052835,-100.66684512
218286,11,25,380.0,34.0,0.300000012,10.0,8.30000019,59.0,7.0,28.14052835,-100.66684512
218286,0,11,380.0,18.0,0.200000003,11.0,8.30000019,70.0,12.0,28.14052835,-100.66684512
218286,25,53,380.0,22.0,0.600000024,8.0,8.10000038,58.0,20.0,28.14052835,-100.66684512
218286,53,72,475.0,20.0,0.200000003,8.0,7.900000099999999,56.0,24.0,28.14052835,-100.66684512
218304,0,3,170.0,,0.300000012,23.0,7.69999981,,,32.30656035,-116.18705752
218304,3,12,63.0,12.0,0.200000003,10.0,7.400000099999999,68.0,20.0,32.30656035,-116.18705752
218306,0,20,0.0,,0.10000000099999999,22.0,5.9000001,,,32.50773731,-116.21990609
218306,20,40,0.0,22.0,0.0,1.0,6.30000019,64.0,14.0,32.50773731,-116.21990609
215610,0,15,0.0,,0.10000000099999999,80.0,4.80000019,,,17.55742045,-100.26700876
215610,40,70,0.0,38.0,0.0,5.0,4.099999899999999,34.0,28.0,17.55742045,-100.26700876
215610,100,125,0.0,30.0,0.0,1.0,4.5999999,58.0,12.0,17.55742045,-100.26700876
215610,15,40,0.0,46.0,0.0,10.0,4.80000019,31.0,23.0,17.55742045,-100.26700876
215610,70,100,0.0,34.0,0.0,2.0,4.69999981,40.0,26.0,17.55742045,-100.26700876
215614,0,8,0.0,,0.0,36.0,5.0,,,17.33135471,-98.11269666
215614,8,32,0.0,57.0,0.0,6.0,4.5999999,27.0,16.0,17.33135471,-98.11269666
215614,32,54,0.0,35.0,0.0,2.0,5.9000001,47.0,18.0,17.33135471,-98.11269666
215614,54,80,0.0,49.0,0.5,2.0,4.5999999,39.0,12.0,17.33135471,-98.11269666
215615,25,45,0.0,,0.0,22.0,5.19999981,,,17.31056205,-98.1558517
215615,0,25,0.0,11.0,0.0,66.0,5.5999999,55.0,34.0,17.31056205,-98.1558517
215615,45,65,0.0,25.0,0.0,9.0,4.80000019,74.0,1.0,17.31056205,-98.1558517
215616,0,4,0.0,,0.5,159.0,6.80000019,,,17.43153665,-98.07041008
215617,0,20,,,0.300000012,36.0,7.900000099999999,,,17.69690783,-98.01485486
215618,0,18,,,0.200000003,29.0,7.900000099999999,,,17.90784443,-98.08753991
215618,60,85,0.0,37.0,0.0,11.0,6.69999981,55.0,8.0,17.90784443,-98.08753991
215618,85,125,,37.0,0.0,6.0,7.19999981,55.0,8.0,17.90784443,-98.08753991
215618,18,39,,27.0,0.10000000099999999,15.0,7.099999900000001,63.0,10.0,17.90784443,-98.08753991
215618,39,60,0.0,39.0,0.0,10.0,6.900000099999999,51.0,10.0,17.90784443,-98.08753991
215619,0,5,,,0.200000003,36.0,7.30000019,,,17.98296547,-98.05375946
215620,0,20,,,0.200000003,48.0,7.80000019,,,17.61933073,-98.54637719
215621,0,6,0.0,,0.0,24.0,5.0,,,17.69899384,-98.72216878
215621,6,25,0.0,53.0,0.0,9.0,5.5,31.0,16.0,17.69899384,-98.72216878
215621,25,55,0.0,55.0,0.0,4.0,5.5,33.0,12.0,17.69899384,-98.72216878
215630,30,65,,,0.200000003,9.0,8.19999981,,,17.63551759,-99.17354476
215630,65,100,,,0.200000003,7.0,8.19999981,,,17.63551759,-99.17354476
215630,0,30,295.0,,0.200000003,12.0,8.0,,,17.63551759,-99.17354476
215630,100,125,,,0.200000003,7.0,8.10000038,,,17.63551759,-99.17354476
215631,0,20,,,0.300000012,48.0,7.599999900000001,,,17.72497824,-99.94086622
215631,40,60,,52.0,0.0,5.0,7.5,30.0,18.0,17.72497824,-99.94086622
215631,60,80,,52.0,0.0,4.0,7.5,37.0,11.0,17.72497824,-99.94086622
215631,20,40,,55.0,0.200000003,10.0,7.599999900000001,37.0,8.0,17.72497824,-99.94086622
215632,65,100,0.0,,0.0,1.0,6.599999900000001,,,17.71390991,-99.87329104
215632,100,125,0.0,,0.0,5.0,6.900000099999999,,,17.71390991,-99.87329104
215632,0,18,0.0,,0.0,22.0,6.5,,,17.71390991,-99.87329104
215632,30,65,0.0,49.0,0.0,3.0,6.5,40.0,11.0,17.71390991,-99.87329104
215632,18,30,0.0,45.0,0.0,6.0,5.9000001,28.0,27.0,17.71390991,-99.87329104
215636,0,27,,,0.10000000099999999,34.0,8.0,,,17.81672992,-99.60392225
215639,0,25,414.0,,0.200000003,31.0,8.0,,,17.74911479,-99.29750943
215639,25,45,366.0,,0.10000000099999999,30.0,8.0,,,17.74911479,-99.29750943
215639,45,70,400.0,40.0,0.10000000099999999,9.0,8.0,28.0,32.0,17.74911479,-99.29750943
215639,70,100,380.0,35.0,0.10000000099999999,2.0,8.30000019,26.0,39.0,17.74911479,-99.29750943
215642,0,22,,,0.200000003,42.0,8.0,,,17.67248354,-99.60385215
215644,0,30,,,0.10000000099999999,31.0,7.80000019,,,17.39882572,-99.25015421
215644,30,50,,53.0,0.5,15.0,7.69999981,32.0,15.0,17.39882572,-99.25015421
215645,0,18,,,0.10000000099999999,31.0,7.400000099999999,,,17.50484982,-99.47726662
215645,18,37,,,0.10000000099999999,31.0,7.80000019,,,17.50484982,-99.47726662
215660,50,70,0.0,,0.0,6.0,5.9000001,,,16.54219524,-98.12045375
215660,100,125,0.0,0.0,0.0,3.0,5.5999999,92.0,8.0,16.54219524,-98.12045375
215660,12,25,0.0,2.0,0.0,4.0,5.69999981,78.0,20.0,16.54219524,-98.12045375
215660,0,12,0.0,6.0,0.200000003,20.0,4.9000001,77.0,17.0,16.54219524,-98.12045375
215660,70,100,0.0,0.0,0.0,5.0,6.0,84.0,16.0,16.54219524,-98.12045375
215660,25,50,0.0,0.0,0.0,4.0,5.80000019,76.0,24.0,16.54219524,-98.12045375
215673,50,70,0.0,,0.0,1.0,6.5,,,16.69192474,-99.0896197
215673,28,50,0.0,,0.0,0.0,6.30000019,,,16.69192474,-99.0896197
215673,0,28,0.0,12.0,0.10000000099999999,12.0,6.0999999,62.0,26.0,16.69192474,-99.0896197
215673,70,97,0.0,33.0,0.10000000099999999,15.0,6.19999981,34.0,33.0,16.69192474,-99.0896197
215673,97,125,0.0,20.0,0.10000000099999999,8.0,6.30000019,38.0,42.0,16.69192474,-99.0896197
215675,113,130,0.0,,0.0,4.0,5.80000019,,,16.60807244,-98.81652997
215675,98,113,0.0,2.0,0.0,2.0,5.5999999,93.0,5.0,16.60807244,-98.81652997
215675,25,55,0.0,7.0,0.10000000099999999,7.0,5.4000001,62.0,31.0,16.60807244,-98.81652997
215675,0,25,0.0,40.0,0.10000000099999999,17.0,5.9000001,45.0,15.0,16.60807244,-98.81652997
215675,80,98,0.0,4.0,0.0,4.0,5.30000019,83.0,13.0,16.60807244,-98.81652997
215675,55,80,0.0,16.0,0.0,7.0,5.30000019,34.0,50.0,16.60807244,-98.81652997
215682,180,200,0.0,,0.0,0.0,6.4000001,,,16.74450845,-99.68323603
215682,120,150,0.0,,0.0,0.0,6.30000019,,,16.74450845,-99.68323603
215682,150,180,0.0,,0.0,0.0,6.4000001,,,16.74450845,-99.68323603
